3.7289e+05 6.6824e+06
3.7116e+05 6.6835e+06
3.6989e+05 6.685e+06
3.7076e+05 6.6861e+06
3.7172e+05 6.6866e+06
3.7322e+05 6.6852e+06
3.7418e+05 6.6876e+06
3.7616e+05 6.6873e+06
3.7774e+05 6.6864e+06
3.7822e+05 6.6842e+06
3.7919e+05 6.6852e+06
3.7956e+05 6.6879e+06
3.7825e+05 6.6902e+06
3.826e+05 6.6896e+06
3.7954e+05 6.6991e+06
3.7743e+05 6.6986e+06
3.7345e+05 6.6982e+06
3.7146e+05 6.6982e+06
3.7007e+05 6.6977e+06
3.6827e+05 6.6969e+06
3.6692e+05 6.6962e+06
3.66e+05 6.6951e+06
3.6417e+05 6.6936e+06
3.6316e+05 6.693e+06
3.6095e+05 6.6903e+06
3.5753e+05 6.6831e+06
