456430.47369184 8752144.4208299
457300.13302163 8751325.0509303
458432.19294057 8750185.9903909
459787.300247 8748456.1131959
461239.16534356 8747113.6521511
462185.24366102 8745823.4380149
463180.01421172 8743903.5122669
463127.4095951 8743335.7078309
463058.90439421 8742595.8589594
462602.10164382 8741519.1082209
461720.5177926 8740514.8174643
461008.52589144 8739944.6102491
460244.82826177 8739245.2998453
460145.82038778 8739128.9110583
460131.47255968 8739138.9624999
460097.07229287 8739159.6910156
459998.34741821 8739202.7591971
459667.04086502 8739327.3150719
459587.27557147 8739334.9770922
459536.83049711 8739321.2787827
459536.29480864 8739301.6428226
459601.19433388 8739282.6121244
459744.92086254 8739255.0641645
460111.02054341 8739124.3041981
460128.3742173 8739108.3520868
459884.13851958 8738821.3309667
460866.92290726 8737452.1059932
461434.60530392 8736529.0608458
462528.18404729 8735955.2233678
463370.70797976 8735499.6048038
463316.52304206 8735438.4082722
463254.83747159 8735406.905897
463215.0956619 8735391.8582673
463196.55059809 8735441.8543455
463140.03812263 8735526.1055066
463059.62008326 8735566.7228567
462996.63190359 8735443.2672801
463006.95392494 8735287.9924446
462980.47489421 8735238.5138713
462929.0280126 8735189.6473072
462857.78447927 8735147.4982204
462638.9912913 8735188.7046834
462589.40660725 8735205.5620044
462515.85770925 8735251.9303188
462477.64903164 8735313.5677719
462417.72255662 8735315.326804
462391.77725593 8735286.2770992
462357.43844327 8735137.3328716
462355.76676364 8735082.0006408
462319.01806208 8735023.4579053
462258.04812837 8734990.3062995
462148.31923972 8735002.9264666
462107.81694741 8734984.5852271
462106.47908838 8734939.4038725
462125.3149741 8734898.8731803
462154.07077256 8734857.9377601
462190.43167009 8734736.720664
462191.03737878 8734480.3395878
462190.97248701 8734417.2556295
462166.83130175 8734222.9049641
462157.23742794 8734028.1246327
462167.38040883 8733963.064236
462165.94130254 8733912.8613645
462140.26219436 8733876.1036024
462048.45455348 8733831.1432136
462018.51137555 8733832.0307652
461965.4314361 8733898.2552049
461964.36951892 8734028.7020594
461945.52419829 8734069.2351138
461896.29203356 8734095.4869122
461867.13436099 8734121.8126712
461824.07115664 8734187.8570032
461663.83076593 8734582.888437
461665.50729303 8734622.030136
461679.21862175 8734882.2289824
461474.01721699 8734858.5770623
461230.34862224 8734735.6293192
461164.67118955 8734712.8320529
461149.78777115 8734715.8518836
460929.97670722 8734724.2175756
460893.97473619 8734690.4791215
460891.57141723 8734610.3806837
460935.19845815 8734564.8312331
460979.06177373 8734527.6506462
461046.91595967 8734455.7969361
461043.11004749 8734326.3876965
460970.06017976 8734222.9823587
460952.52150557 8734139.1023125
460927.78600597 8733979.7366636
460935.02792566 8733889.1830075
461005.61880228 8733697.0990494
460981.81656611 8733423.4762644
460445.43324173 8733439.9226635
459714.43125621 8733462.586618
459336.04390574 8733474.5399004
459214.69538342 8733545.7307151
459155.87496786 8733587.6922149
459074.01679805 8733666.1250986
458862.4761074 8733810.8077588
458787.75996433 8733818.3461708
458759.88746996 8733793.6717737
458785.70620394 8733730.642914
458818.754225 8733710.8202098
458843.80941109 8733678.5252755
458906.78267186 8733591.3029214
458919.47842935 8733420.494368
458901.47670634 8733382.7704169
458868.21009922 8733303.7736903
458815.47186495 8733116.3059933
458806.97126212 8732911.2260762
458822.99572748 8732815.3488171
458846.41562578 8732785.5637307
458869.5593341 8732728.6532747
458779.31632863 8732602.9128337
458753.21804061 8732578.1806987
458712.64139028 8732564.9701064
458687.94634971 8732570.9021728
458559.54117977 8732396.9381237
458551.69337756 8732300.9354249
458536.5448557 8732297.1817835
458386.6088779 8732302.8197994
458333.38682819 8732225.3760219
458329.96327655 8732140.2854058
458317.76475557 8732086.0766431
458202.10515929 8731969.6863759
458092.73948136 8731969.9044866
458047.76286969 8731972.1562609
458033.04712086 8731977.7743172
457999.38162969 8731888.5368526
458003.93135707 8731758.964927
458005.7512858 8731558.685051
457990.16129476 8731543.7851761
457786.82019979 8731467.04179
457766.64870561 8731463.3503882
457711.65851101 8731465.1612407
457617.40561218 8731483.6808255
457563.18301836 8731506.6898399
457437.06609748 8731481.0508295
457401.89816012 8731477.9742598
457377.61207904 8731494.0793693
457283.68012098 8731642.9317987
457265.10281098 8731678.5030785
457265.8705054 8731698.9131165
457227.38020926 8731735.1483776
457202.44193053 8731736.7616677
457166.63826369 8731718.414136
457135.19374911 8731684.51142
457131.9070724 8731604.5535624
457134.81183499 8731553.3115017
457168.65328318 8731523.2589223
457281.08844474 8731458.0927059
457309.55624811 8731422.3044284
457308.78938123 8731401.8943635
457293.55269734 8731397.2644759
457168.61461913 8731402.209678
457098.11876766 8731390.1588122
457082.58974083 8731376.1608472
457095.87811225 8731335.6268707
457118.39897507 8731275.2422641
457235.86158349 8730968.9210416
457288.4648021 8730894.6962565
457506.07853469 8730695.8513288
457569.38751671 8730648.532
457863.39852737 8730482.1810925
458100.47131034 8730348.2411941
458180.89476794 8730325.2969485
458888.78135184 8729593.2622796
459610.84374664 8728369.3254387
460499.8824586 8727574.7302448
461283.71188609 8727058.7316276
462215.96714937 8726683.6852013
462648.72099196 8726226.124586
463017.80034348 8725909.2166203
463168.65626677 8725748.5840306
463385.5582811 8725145.8493445
463475.18043592 8724824.2079346
463722.79879178 8724519.6720027
463789.53337459 8724300.7486322
464181.51074825 8723880.9504674
464636.67425397 8723532.7887672
464632.87248529 8723279.2272728
464660.37521792 8723058.8620426
464685.32728592 8722813.558185
464776.53787892 8722561.4237201
464790.04612184 8722367.5695745
464657.62457209 8722138.3960761
464520.96942441 8721867.9293425
464285.77494756 8721615.9348005
464066.2740171 8721354.054259
463874.68553554 8721281.6808527
463704.03255623 8721006.3252732
463656.17024134 8720785.260307
463671.72951934 8720448.8669056
463498.05681204 8720550.441109
463175.56192024 8720751.0565363
462913.35100042 8720886.8310851
462667.69705855 8721020.9544768
462494.88243191 8721130.9054613
